"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM86JP",0.934693671904625,150.710366968367,0.25250713376485,0.800723937196164,0.914234050142661,-6.06948179238957
"RHBG",-0.0809325383172954,6.43436044102258,-0.252471907937054,0.800751150546012,0.914234050142661,-6.06949025925966
"LINC00364",-0.00700454259990403,0.0438870380636804,-0.252458570090118,0.800761454625314,0.914234050142661,-6.06949346483245
"PSORS1C2",-0.137951237550192,5.78926782868937,-0.252451451575853,0.800766954008051,0.914234050142661,-6.06949517560276
"ZCCHC14",4.01746524468194,1772.31128084393,0.252347459431227,0.800847293895585,0.914234050142661,-6.06952016221079
"MIR130A",0.00831448808970341,0.118180615027605,0.25232063024645,0.800868021320004,0.914234050142661,-6.06952660689596
"BGN",-0.417540181226318,13.0225715730392,-0.252280308128343,0.800899173244761,0.914234050142661,-6.06953629145355
"PDLIM5",-23.321850298903,5814.32111216399,-0.252220255836766,0.800945568827981,0.914234050142661,-6.06955071193138
"GDPD5",5.02292076238518,921.842221289757,0.252147680461832,0.801001640514056,0.914234050142661,-6.06956813502185
"HIST1H2AC",-6.61916352746545,475.149054247751,-0.252147640664015,0.801001671262104,0.914234050142661,-6.06956814457467
"CENPC",2.6242390171268,899.866815309868,0.252114583177705,0.801027211794759,0.914234050142661,-6.06957607898601
"CDK12",-7.53594812980782,2850.07563319374,-0.252095271626884,0.801042132183752,0.914234050142661,-6.06958071363602
"EFCAB14",18.4086561388731,7880.03639604659,0.251869078111303,0.801216898043995,0.914392138098893,-6.06963497222125
"NPHP1",-13.9025943583824,2343.16628315689,-0.251776430295953,0.801288484208871,0.91443060311132,-6.06965718222845
"CTAGE7P",-0.662348171765274,191.728431717563,-0.251731621761627,0.801323107008112,0.91443060311132,-6.06966792102796
"NCS1",-7.54862843612523,1806.43759248054,-0.251634703864214,0.80139799517152,0.914474690350889,-6.06969114180461
"C16orf89",-4.52939866032602,306.384700746582,-0.251363839871639,0.801607300647467,0.91460086065278,-6.0697559913093
"CYFIP2",-15.1495151687336,2217.34179114316,-0.251331624170866,0.801632195724145,0.91460086065278,-6.06976369965624
"LOC101928837",-0.224524868574676,21.9559078836023,-0.251281871129591,0.801670643391687,0.91460086065278,-6.06977560227446
"CHRNA2",-0.0108393602297557,0.252919279208384,-0.251238286475669,0.801704324708831,0.91460086065278,-6.06978602726877
"CCT6A",8.96617485224942,4901.59360485742,0.251225059912959,0.801714545995383,0.91460086065278,-6.06978919056698
"LOC101928322",-0.00380762937281749,0.0273697766027207,-0.251210084033987,0.801726119168,0.91460086065278,-6.06979277203505
"KDM4E",0.0156687782119167,0.6105772913715,0.251154779302271,0.801768858353146,0.914608252672746,-6.06980599626246
"ATP1B4",-0.01166768939628,0.263321643638419,-0.250993512832405,0.801893487566204,0.91466038614139,-6.06984454098017
"RASEF",13.0779132204789,2557.84349601576,0.250957620748352,0.801921226209226,0.91466038614139,-6.06985311627277
"FAM46D",-0.0260632427470162,1.09270155605633,-0.250954879935096,0.801923344414718,0.91466038614139,-6.06985377105408
"MIR6071",-0.00205067934134985,0.00453213315328299,-0.250792243402993,0.802049038769008,0.914762387136438,-6.06989261218461
"CDR2L",-2.19968357813065,268.2982594504,-0.250710139291933,0.802112495240157,0.914793397835951,-6.06991221086408
"JAG2",9.46483939920131,971.295678014406,0.250560595428033,0.802228077781322,0.914876263463693,-6.06994789127879
"ZNF2",0.718763430821724,160.30737407787,0.250522278152256,0.802257693924572,0.914876263463693,-6.06995703016266
"MIR4667",0.00186589654189758,0.0040526440614203,0.250257450012563,0.802462392356461,0.915027320280791,-6.07002015494516
"APOD",-49.7493168548222,3728.71590214316,-0.250187906259117,0.802516148327678,0.915027320280791,-6.07003672041935
"PTCD1",0.121677325081418,21.4934192270905,0.250064586928917,0.802611474078419,0.915027320280791,-6.07006608403495
"MIR1302-4",-0.00276665701501891,0.00915473163160104,-0.25004214067275,0.802628825334481,0.915027320280791,-6.07007142716511
"ARMC6",-2.08785031040316,853.925276941664,-0.249998196644254,0.802662794938245,0.915027320280791,-6.0700818862588
"PRRX2",-3.6541838675048,305.215942689474,-0.24998609664229,0.802672148544864,0.915027320280791,-6.07008476585082
"SAR1B",9.5078479039712,3593.37813880986,0.249984374515896,0.802673479794292,0.915027320280791,-6.07008517567582
"C8G",-0.0620087013552677,6.15317134234479,-0.249975468270533,0.802680364567597,0.915027320280791,-6.07008729510518
"PTPRD-AS2",-0.00340996628102593,0.0249970079401725,-0.249910753028466,0.802730391695521,0.915042995305848,-6.07010269319751
"ZNF410",4.44140241866921,1567.43367854574,0.249542885493985,0.803014781452256,0.915325809903372,-6.07019014643387
"FZD9",1.25758465858702,44.3681902291,0.249427362834001,0.803104094704959,0.915386248750018,-6.07021758308836
"CHST7",0.709020047932142,159.729063616835,0.249247033832288,0.803243516396916,0.915503793664805,-6.0702603858726
"VSTM5",0.0679048774396209,5.27567126763529,0.249148997456914,0.803319316030184,0.91554881743834,-6.07028364274115
"ERLIN2",-12.0869643337355,4175.80215733074,-0.249099045255584,0.803357938719269,0.915551468226396,-6.07029548923067
"SNORD92",-0.00512977124232675,0.0482602037479543,-0.248687929378998,0.803675828880495,0.915845869690261,-6.07039289782889
"ZBTB8A",1.42986396025151,320.07379318923,0.248668124997973,0.803691143190181,0.915845869690261,-6.07039758615985
"KIAA1279",3.77893213446202,962.054047237354,0.248624097282311,0.803725189163639,0.915845869690261,-6.07040800759235
"FXN",1.20609435579848,368.316318757026,0.248542564220602,0.803788238445159,0.915876339456145,-6.07042730172973
"GSG1L",0.198256445381167,13.6930540296815,0.248308828108906,0.803968992996142,0.916036158005102,-6.07048257841543
"SLC8A1-AS1",0.0304581647880813,1.07787173238752,0.248215979968193,0.804040797927828,0.916036158005102,-6.07050452181375
"GIP",0.00147006236673968,0.000932802163643449,0.248173356049804,0.804073762067514,0.916036158005102,-6.07051459265058
"LOC101927282",0.00147006236673968,0.000932802163643449,0.248173356049804,0.804073762067514,0.916036158005102,-6.07051459265058
"ZNF821",0.948010480656819,262.675119857762,0.247931860807616,0.804260534287571,0.916183721313237,-6.07057161855262
"LOC102724874",0.00146832882452236,0.000931702174984689,0.247911950659579,0.804275933279377,0.916183721313237,-6.07057631759338
"RGR",-0.00668757244847308,0.0512942012019072,-0.247851937492099,0.804322349380349,0.916195219507312,-6.07059047915965
"HEIH",-3.33873076485952,1076.56955235721,-0.247747443445634,0.804403170063946,0.916231860854843,-6.07061512889014
"IMMP2L",-0.615236584491328,139.625054652905,-0.247714890645334,0.804428348381674,0.916231860854843,-6.07062280584337
"LOC101927322",0.0808258308785526,10.307907905777,0.247669459363175,0.804463488041239,0.916231860854843,-6.0706335182533
"MIR4649",0.00146604618330246,0.000930253765232209,0.247567594457228,0.804542278762566,0.916256140669775,-6.07065753021554
"DSG2",-24.8884419164388,5993.68731244223,-0.247547973334876,0.804557455585746,0.916256140669775,-6.07066215424275
"WDR11-AS1",-0.0454751764587558,3.47455512796913,-0.247344671830873,0.804714712451742,0.916383775803733,-6.07071004388358
"DEFB135",0.0042729725606345,0.0224672227000304,0.247309149052413,0.804742190684605,0.916383775803733,-6.07071840758116
"IGLL1",0.0636854368893642,1.4937667668408,0.247075565747111,0.804922882357744,0.91647140147256,-6.07077337393193
"SLC22A25",-0.00851660642962226,0.149593568268421,-0.247055396561489,0.804938485006764,0.91647140147256,-6.07077811766832
"CCDC183",-0.276173115588847,37.546063016032,-0.247020423452286,0.804965539984598,0.91647140147256,-6.07078634232856
"LINC01512",-0.0115325117074127,0.241502332329819,-0.246984464800605,0.804993357615942,0.91647140147256,-6.07079479754589
"LOC100506985",-0.0767539019231602,7.85439638113521,-0.246974834575642,0.805000807604902,0.91647140147256,-6.0707970617613
"LINC01566",0.00329034795457232,0.022087085393533,0.246879873647849,0.805074270791398,0.916513670914033,-6.07081938382304
"CRX",0.0110658844766826,0.280535068276833,0.246657439981049,0.805246355535224,0.916668204351498,-6.07087163676203
"BECN2",-0.00282429945011464,0.0139810448873545,-0.24636294491307,0.805474204781553,0.916845818471276,-6.07094074553698
"BRI3",-11.8858472030711,3298.0853628357,-0.24635355832598,0.805481467405702,0.916845818471276,-6.07094294691769
"GLI3",3.7784435008557,600.538857705716,0.246314839882073,0.805511424958054,0.916845818471276,-6.07095202643894
"MAGEA8-AS1",-0.0106404986686087,0.245274340049569,-0.246220024207722,0.805584787728217,0.916862753130944,-6.07097425480231
"LOC101927768",0.191789597617841,38.7375215653244,0.24620165509935,0.805599000857957,0.916862753130944,-6.07097856022332
"MS4A13",0.00145609148284358,0.000923937185516577,0.246063841723319,0.80570563625139,0.916942743584419,-6.07101085120016
"LINC00423",-0.280993469976286,12.1346344319757,-0.245910600942685,0.805824213107608,0.916962343968784,-6.07104673573819
"LRRC75A",0.171273268001563,20.8187945891784,0.245886506180004,0.805842857906928,0.916962343968784,-6.07105237599802
"FAM25C",-0.00285683095355476,0.0107567499680349,-0.245851798861527,0.805869715016125,0.916962343968784,-6.0710604995432
"SLC2A5",0.581089171485363,25.2697110081186,0.245845623247873,0.805874493834319,0.916962343968784,-6.0710619448783
"ARGFXP2",-0.00316312399244935,0.0204695185058664,-0.24580668824217,0.805904622718203,0.916962343968784,-6.07107105635653
"NPEPL1",-0.525388543620892,129.990453308663,-0.245668896748601,0.806011251550488,0.91703992387036,-6.0711032904083
"BFAR",-2.97176014126148,1431.4195252212,-0.245623203637622,0.80604661159279,0.91703992387036,-6.07111397556944
"COL11A1",-0.0219448990789525,0.44796010620901,-0.245577637087807,0.806081874090296,0.91703992387036,-6.07112462915597
"LOC729159",0.00219314353942161,0.00665564546699108,0.24533185795832,0.806272081520173,0.91720722935615,-6.07118205892465
"PLXNA3",-3.94368105778449,813.420198256801,-0.245293637420819,0.806301661264799,0.91720722935615,-6.07119098452804
"MIR133A2",0.0014502746659845,0.000920246226905273,0.245183652698105,0.806386782496302,0.917228216005832,-6.07121666139145
"LOC100422737",0.109272443012435,6.70007798573937,0.245175829936938,0.806392836907125,0.917228216005832,-6.0712184872426
"ARHGAP29",3.33956861056834,699.49903157814,0.245078616377856,0.806468076122491,0.917272433246775,-6.07124117226037
"RHAG",-0.00412674207858484,0.0308912099375608,-0.245009392888023,0.806521653293025,0.917275006206439,-6.0712573202452
"FTMT",0.00242040480035486,0.00496913091584684,0.244981723911958,0.806543068611346,0.917275006206439,-6.07126377339986
"SLC39A12-AS1",0.00302754926435443,0.0104411116601172,0.244912622461614,0.806596552597028,0.917294474423239,-6.07127988654758
"G6PC2",-0.149505236801934,9.71268770414547,-0.244825622953152,0.806663890829543,0.917329695788485,-6.07130016671987
"SDC4",-48.1673034106407,15671.3676475722,-0.244739327517445,0.806730685523642,0.917364295899754,-6.07132027565144
"ANKRD61",0.062000926274218,2.07668346196494,0.244667977248501,0.806785913374501,0.917385740384908,-6.07133689664324
"SLC17A3",-0.0294058410115261,0.387364588440693,-0.244617672192513,0.806824852001862,0.917388661508068,-6.0713486122561
"USP17L1",0.00238839261391877,0.00964058320245035,0.244493307499151,0.806921118548893,0.917439516624698,-6.07137756538059
"RNASE7",-1.372257268659,38.9867052140254,-0.244465916455035,0.806942321433379,0.917439516624698,-6.07138394026309
"SMC1A",12.1456468237307,3111.61319413989,0.244367696700394,0.807018352639729,0.917444924371279,-6.07140679366575
"PYCR2",8.3979978045345,2627.34359355501,0.244343805833781,0.807036846664247,0.917444924371279,-6.07141235111431
"METTL2B",1.80528093635223,521.0510530625,0.244318813337919,0.807056193580491,0.917444924371279,-6.07141816424046
"RPS4X",110.58203178471,21150.0691244765,0.244118529974084,0.807211239008613,0.917579823918578,-6.07146472764945
"OR4F17",0.00307919066656857,0.0138082909544686,0.24378471295378,0.807469673758461,0.917832231575117,-6.07154225113623
"ADNP",-8.13909501575745,4548.83448363486,-0.243588534095727,0.807621561503802,0.917933209055153,-6.07158776095337
"ZNF623",-1.68793664661803,622.822216721552,-0.243557740478,0.807645403536096,0.917933209055153,-6.07159490116911
"LOC100507406",-0.0900402373855576,8.01884625227536,-0.243528964937544,0.80766768322907,0.917933209055153,-6.07160157263115
"TGFB2",-3.75465575088697,296.140605720131,-0.243401266772646,0.807766556443476,0.917948284074832,-6.07163116928866
"UBXN7",-2.92253952989381,1226.45028472703,-0.243400639972739,0.807767041765179,0.917948284074832,-6.07163131452412
"MIR98",-0.0137236853714736,0.341573560151748,-0.243370830387386,0.807790122962617,0.917948284074832,-6.07163822125208
"NIPBL",-9.40734451844764,4211.83092270792,-0.243273439959574,0.807865532348698,0.917958885853424,-6.07166078021896
"AGFG2",6.78305241242469,1630.88548000335,0.243264781035126,0.807872237038541,0.917958885853424,-6.07166278548615
"LRCH4",-6.86304251369711,2236.7741947545,-0.243215406150374,0.807910468764674,0.917960975861267,-6.07167421854913
"MIR6888",0.00249224367708094,0.00860883708487432,0.243104456650707,0.807996380331136,0.91798338977643,-6.0716999011336
"LOC285768",-0.0406513791428549,2.2975864056034,-0.243095931031114,0.808002982073275,0.91798338977643,-6.07170187415888
"CDCA2",0.772318076049004,67.0507760069208,0.242829358308921,0.808209407337661,0.918176556802466,-6.07176353034296
"LTBP2",4.14324797760133,471.704439223155,0.242699139835618,0.808310249162671,0.918249762424753,-6.07179362426714
"SYN3",0.0168577398655086,0.549868573756821,0.242596380590727,0.80838982867935,0.918274478150135,-6.07181736087856
"VAC14-AS1",-0.0316709773402311,1.97806281348222,-0.242577028956155,0.808404815326748,0.918274478150135,-6.07182182983587
"RUNX1T1",0.172078684675065,7.98986150492867,0.242516905475625,0.808451377703513,0.918286015724475,-6.07183571213897
"GNG4",4.77675881943526,542.951918191754,0.242447337157148,0.808505255443751,0.918302175643716,-6.07185177092864
"RRP7A",9.30986442079165,2034.31371911571,0.242404519280891,0.808538416542629,0.918302175643716,-6.071861652495
"LOC286083",0.00143153846520832,0.000908357500945138,0.242341019208226,0.808587595986898,0.918316682628254,-6.07187630391323
"C4orf48",-1.65366073865329,257.596874362534,-0.242261672194274,0.808649049612398,0.91834512752344,-6.07189460631368
"FLJ42393",-0.0934559665117174,5.17147312895599,-0.24218443120933,0.808708873271578,0.91837171886378,-6.07191241717566
"FANCD2",1.26575064014236,315.049974807169,0.242045866376027,0.808816195469375,0.918427308153241,-6.07194435436448
"ADAM30",-0.00340623542441958,0.0265137981594109,-0.242000220008156,0.808851550600848,0.918427308153241,-6.07195487119011
"SNAR-I",-0.00204362912790115,0.00709653811714091,-0.24198019988868,0.808867057192525,0.918427308153241,-6.07195948315724
"LOC100506444",-0.00299644606895284,0.0196114202645883,-0.241891537848453,0.808935731315978,0.918444580406273,-6.07197990334532
"LINC01312",0.0014277710051627,0.000905966925578058,0.241768045222574,0.809031386296517,0.918444580406273,-6.07200833306756
"TMEM215",0.00383699715918873,0.0266283767382301,0.241757726979661,0.809039378735802,0.918444580406273,-6.07201070781368
"LOC642366",-0.705191481203997,79.7052989770809,-0.241748858824252,0.809046247963332,0.918444580406273,-6.07201274874091
"RARB",4.33245906635648,1225.25846868337,0.241725519314548,0.809064326697883,0.918444580406273,-6.07201811976396
"ZNF766",-1.97848900153554,681.878417222068,-0.241577352643052,0.809179098668206,0.918477881119918,-6.07205220464257
"CDH16",0.0503916060321519,2.2632117799457,0.241546677694165,0.809202860425534,0.918477881119918,-6.07205925862479
"MAD2L1",2.74400191547159,302.401452515112,0.241528863441345,0.809216659973706,0.918477881119918,-6.07206335476252
"LOC100288162",0.0221118709051911,1.17473474147017,0.241457502758199,0.809271939070346,0.918477881119918,-6.0720797601228
"NFIB",-16.2116793832788,4088.58220577251,-0.241452614436571,0.809275725812329,0.918477881119918,-6.07208088373903
"MIR877",-0.00179642074883819,0.00392477038557544,-0.241396908271204,0.809318878950829,0.918478852474723,-6.07209368659888
"CFC1B",-0.0156464254169315,0.38043389101874,-0.241357499618744,0.80934940746732,0.918478852474723,-6.07210274204331
"GPRC5C",14.3453482527098,3737.34352388765,0.241261194473953,0.809424012946852,0.918517291321454,-6.07212486512323
"TRIM67",-0.0568975631702742,4.43323572311842,-0.241176682976402,0.809489483577006,0.918517291321454,-6.07214427171121
"NUMB",-8.65486692197737,3826.3381614798,-0.241172760358207,0.809492522441957,0.918517291321454,-6.0721451723068
"LOC100506895",-0.00903854221796332,0.204121639741208,-0.241114266273186,0.809537838339548,0.918521094374424,-6.07215860025145
"LINC01099",-0.0024693838369446,0.0120044941682158,-0.240995408795851,0.809629920275317,0.918521094374424,-6.07218587522862
"NFE2L3",13.374301755737,1739.94471985794,0.240992330508722,0.809632305138393,0.918521094374424,-6.07218658144408
"HTN3",0.00437988669228411,0.0423369814021831,0.240950069843272,0.809665046220574,0.918521094374424,-6.07219627590202
"LOC339975",0.0583563774424638,1.30053604568982,0.240933418323446,0.809677946932101,0.918521094374424,-6.07220009523924
"SLC22A5",2.12274286728666,838.23645849411,0.24084097319035,0.809749569444659,0.918561033444507,-6.072221294458
"COMMD5",1.88754617901623,683.907152891008,0.240635442478335,0.809908811520103,0.918672896886533,-6.07226839695026
"MIR6800",0.00141961242991476,0.000900790045456706,0.240525670971593,0.809993864048386,0.918672896886533,-6.07229353735906
"PRAMEF15",0.00141961242991476,0.000900790045456706,0.240525670971593,0.809993864048386,0.918672896886533,-6.07229353735906
"TTTY5",0.00141961242991476,0.000900790045456706,0.240525670971593,0.809993864048386,0.918672896886533,-6.07229353735906
"TOMM34",10.31670953618,2368.56543549565,0.240406311939977,0.810086347679481,0.918736479199102,-6.07232086053471
"ARID2",5.94532825746091,2060.15526024225,0.240259252884666,0.810200297929973,0.918824400457946,-6.07235450603962
"C5orf49",-34.0481366082686,5550.26073132246,-0.240049215816958,0.810363054344142,0.918929852367013,-6.07240252453152
"KDM4A-AS1",0.0781646817756059,7.36616673872777,0.240027098948417,0.810380193045995,0.918929852367013,-6.07240757842724
"SMTNL1",0.0133019035746268,0.341969675816384,0.239998215310004,0.810402575559158,0.918929852367013,-6.07241417788733
"LCLAT1",2.12884932015027,796.803495051171,0.239935595718933,0.810451101275048,0.918943566419212,-6.07242848275874
"VTRNA2-1",0.0130822360300339,0.293070643597971,0.239689807832754,0.810641576407751,0.919054919958269,-6.07248459467308
"NOMO3",-0.00403826432542647,0.0340591795483714,-0.239652179140823,0.810670738031827,0.919054919958269,-6.07249318000459
"PRAMEF12",-0.0123863979561872,0.283097703632905,-0.239644388747764,0.810676775492613,0.919054919958269,-6.07249495728597
"RNASE10",-0.0046094822597852,0.044210838599893,-0.239620807034735,0.810695051104959,0.919054919958269,-6.0725003368084
"SNORD115-3",0.00141304204997424,0.000896620926674302,0.239523578615096,0.810770403334726,0.919062067085858,-6.07252251122175
"AKAP4",-0.00765504827556233,0.100239257914518,-0.239518644162728,0.810774227592552,0.919062067085858,-6.07252363635849
"WNT5A",-3.82075473935924,582.469719465445,-0.239450928306365,0.810826708623947,0.919080254272702,-6.0725390743513
"STARD5",2.61936035573652,245.316262768461,0.239398744920974,0.810867152286654,0.919084795959313,-6.0725509682436
"CRHBP",0.0959971597022946,2.59481895121168,0.23925850759543,0.810975842856431,0.919165514648397,-6.07258291897839
"KRT36",0.0206776148521675,0.610706953197432,0.239212828654872,0.811011246987581,0.919165514648397,-6.07259332212124
"IFNG-AS1",0.0507387294238955,0.888932893369955,0.239125602370761,0.811078854071271,0.919200836370299,-6.07261318194003
"PRSS45",0.0647690268101999,3.15864906946948,0.239040393961897,0.811144898509801,0.919234384042197,-6.07263257533339
"ECRP",-0.0180071667492611,0.451561490971164,-0.238958206384286,0.811208602799539,0.919265276832542,-6.07265127463961
"LINC01047",0.00140716953795269,0.000892894627679331,0.238626743288204,0.811465535372561,0.919473818078141,-6.0727266238263
"PRR23D1",0.00140716953795269,0.000892894627679331,0.238626743288204,0.811465535372561,0.919473818078141,-6.0727266238263
"KRT14",4.50887658265152,101.233108789376,0.238571411653851,0.811508427497198,0.919481114688228,-6.07273919179434
"CBX5",21.1990386864445,5956.06341737776,0.238475041579791,0.811583133263145,0.919524455528436,-6.07276107423215
"MIR1248",-0.0126394310614384,0.331657426369931,-0.238234119512707,0.81176990278094,0.919548782761517,-6.07281574094617
"C17orf102",0.00319795685491393,0.0125221287756008,0.238199479985084,0.811796757193493,0.919548782761517,-6.07282359632759
"TFAP2B",-0.209256967852362,10.0750760210096,-0.238067581741747,0.811899013789546,0.919548782761517,-6.07285349710773
"TTC21A",-14.1478625337299,2422.543899521,-0.238049917812025,0.811912708327747,0.919548782761517,-6.0728575001894
"LOC101927592",0.00422797345332262,0.0338613328785526,0.238034830526686,0.811924405283928,0.919548782761517,-6.0728609191049
"SPINK2",-0.0829452995616373,4.84246644552646,-0.238030691567746,0.811927614166852,0.919548782761517,-6.07286185699254
"LINC00558",0.00140322767310873,0.000890393386821514,0.238024128326983,0.81193270257154,0.919548782761517,-6.07286334418888
"MIR516A1",0.00140322767310873,0.000890393386821514,0.238024128326983,0.81193270257154,0.919548782761517,-6.07286334418888
"OR1S2",0.00140322767310873,0.000890393386821514,0.238024128326983,0.81193270257154,0.919548782761517,-6.07286334418888
"LINC00524",0.00402805479303679,0.0268884077592817,0.237969895342507,0.811974749082048,0.919555114750846,-6.07287563153257
"EPB41L4A",5.86379549053004,1967.83548436156,0.237910109547957,0.812021101282887,0.919566322113655,-6.0728891737095
"SCRG1",-0.00647469041884546,0.0838537217549395,-0.237839336093165,0.812075973120465,0.919587176026514,-6.07290520032168
"SH3GL3",-0.642165921555431,65.4100921039041,-0.23776477476606,0.812133782758977,0.919611354655793,-6.07292207953864
"FADS2",-9.69920389011315,730.564186985702,-0.237628431331484,0.812239496576722,0.919657209000956,-6.07295293132374
"RBM3",-35.7763639128079,11697.0910315083,-0.237618499698081,0.812247197198037,0.919657209000956,-6.07295517796177
"LY6D",-63.6084158140461,2680.19738148988,-0.237542727527203,0.812305948736631,0.91968244763826,-6.07297231531938
"ZFHX2",3.0017610909988,430.661469347731,0.237475686791014,0.812357931057523,0.91970002033191,-6.07298747333591
"MIR6077",-0.00815228474859148,0.139965019645349,-0.237403206804307,0.812414131819078,0.919722367084261,-6.073003856363
"TRMT6",-1.91055475179451,853.816895391585,-0.237307653137986,0.812488225321533,0.919764967036637,-6.07302544721228
"PROK1",-0.0575305430578394,4.73483283891969,-0.237228069935358,0.812549936411775,0.919793546472675,-6.07304342281888
"MIR4433A",-0.00335240924632051,0.0246102684520219,-0.236957575954706,0.812759693895923,0.919861155215212,-6.07310447473425
"RNU6-42P",-0.0218034265605265,1.08206182058678,-0.236839570297843,0.812851206878182,0.919861155215212,-6.07313108741434
"CLCF1",-1.69512341844771,194.064669844689,-0.236792546792101,0.812887674159345,0.919861155215212,-6.07314168847987
"FLJ12825",0.00761080393817801,0.135243009883087,0.236782578202733,0.812895404969756,0.919861155215212,-6.07314393554662
"LINC01363",0.00753585355853596,0.0927607177140864,0.236733857121612,0.812933189258763,0.919861155215212,-6.07315491663442
"PRPS2",-9.48190427718464,2706.88670166216,-0.236718236906888,0.812945303177321,0.919861155215212,-6.0731584367461
"PMF1-BGLAP",-0.0493003249707273,4.45203940672928,-0.236666402854782,0.812985502272951,0.919861155215212,-6.07317011620521
"ST20-MTHFS",-0.0472319370844794,4.54895932289392,-0.236628059512217,0.813015239175674,0.919861155215212,-6.07317875423748
"EVA1A",0.828247120436487,136.652986832073,0.236608575034134,0.813030350325624,0.919861155215212,-6.07318314318671
"AADACL2",-0.0331026975914084,1.65030625180729,-0.236546716590842,0.813078324986038,0.919861155215212,-6.07319707463074
"DSG4",-0.00767478171129395,0.12736952603067,-0.236522371534958,0.813097206122572,0.919861155215212,-6.07320255650169
"RHBDL1",-0.41864600101411,60.2910066107546,-0.236398580330942,0.813193215744945,0.919861155215212,-6.07323042232141
"LINC00331",0.00139260340599996,0.000883651945389904,0.236397450178991,0.813194092277874,0.919861155215212,-6.0732306766553
"LOC101928751",0.00139260340599996,0.000883651945389904,0.236397450178991,0.813194092277874,0.919861155215212,-6.0732306766553
"MIR4500",0.00139260340599996,0.000883651945389904,0.236397450178991,0.813194092277874,0.919861155215212,-6.0732306766553
"HOXC8",0.00264253096879394,0.0162730710746116,0.236393716609333,0.813196987993472,0.919861155215212,-6.07323151686389
"MSANTD3-TMEFF1",-0.0193809248487228,0.815718159492996,-0.236342171787055,0.813236965852737,0.919861155215212,-6.0732431152385
"XPNPEP1",-10.9346562788419,2862.31749524324,-0.236304633266587,0.813266080814083,0.919861155215212,-6.07325156038916
"GPNMB",-26.9388246894996,2353.27738805105,-0.236137844999386,0.813395445297948,0.919966223307122,-6.07328906701467
"GNAT1",-0.0268939242394062,1.2134671860869,-0.235998544935348,0.813503493264176,0.920034519130455,-6.07332037192008
"MRVI1-AS1",-0.722234685092701,77.0135760098148,-0.235965946492454,0.813528778730006,0.920034519130455,-6.07332769510177
"OR2AT4",0.0352975743311528,0.218702668875192,0.235853219254482,0.813616218785558,0.920092154344179,-6.07335301127726
"PENK",0.296193229649278,12.4688925166343,0.235760858850969,0.813687862467721,0.920131921585484,-6.07337374447395
"RCL1",1.55308182820852,462.277916287521,0.235570295045235,0.813835687164342,0.920257828172025,-6.07341649685362
"STAT3",-41.5380172364548,14124.3922088644,-0.235457912320235,0.813922868126331,0.92029489223318,-6.07344169335539
"MIR7109",0.00666897685143995,0.102905503373431,0.235346453292124,0.814009334811645,0.92029489223318,-6.07346667088847
"FAM209B",-0.132705977043283,16.8322192765578,-0.235345363908398,0.814010179935192,0.92029489223318,-6.07346691495674
"GCOM1",0.173870006538914,11.7232656242486,0.235339918274227,0.814014404559724,0.92029489223318,-6.07346813499357
"SUPT6H",11.5480770654576,3990.12542583976,0.235173634120103,0.814143407409788,0.920348593671607,-6.07350537560968
"HABP2",1.2183601476964,67.8796829447923,0.235150839113224,0.81416109211554,0.920348593671607,-6.07351047867575
"INO80B-WBP1",0.0141505934310115,0.537917008258766,0.235128736025988,0.814178240110377,0.920348593671607,-6.07351542637105
"KPNA7",-1.06287280385104,203.00003047603,-0.235056637165046,0.814234176396204,0.920348593671607,-6.07353156220535
"MYH2",-0.00206822334343102,0.00834648433182165,-0.234987304715929,0.814287967318737,0.920348593671607,-6.07354707424575
"MPP2",0.422942905394073,37.4452487125067,0.234917527193303,0.814342104433371,0.920348593671607,-6.07356268124487
"ADRBK2",-3.3480924240863,780.316202302324,-0.234899911846001,0.814355771497543,0.920348593671607,-6.07356662050192
"MIR3938",0.00210484490053176,0.00717141959582571,0.234867113566302,0.814381218560461,0.920348593671607,-6.07357395427658
"PRLR",-0.552884108909371,20.3686584725173,-0.234853560267602,0.81439173415847,0.920348593671607,-6.07357698452797
"LOC728392",-8.75519722715967,1147.24251260447,-0.234777719836294,0.814450577093202,0.920348593671607,-6.07359393773251
"NAT8",0.0222803103475417,0.509627150845012,0.234761371568737,0.814463261494514,0.920348593671607,-6.07359759147133
"FOXD2-AS1",-0.282784254648476,40.1760109767163,-0.234455950517844,0.814700242546504,0.920562413171113,-6.073665804457
"MIR4487",0.00399558280213718,0.0382167075275019,0.234423435800608,0.81472547223406,0.920562413171113,-6.07367306109119
"MSX1",0.0336103349841963,2.11080587287797,0.234347271845697,0.814784572157383,0.920587952882321,-6.07369005542228
"DHRS9",-54.0185298389715,15344.116528168,-0.234241799622613,0.814866415768922,0.92063918621138,-6.07371358013936
"LOC285000",0.0375106840561923,1.50347124092284,0.234052848549884,0.815013041787409,0.920739815988812,-6.07375569765585
"SNORD116-27",0.00857330888011287,0.179212776154205,0.234032942585117,0.815028489192761,0.920739815988812,-6.07376013275066
"EPHB6",2.94664036043673,541.281060664402,0.233944486937361,0.81509713332083,0.920740570641131,-6.07377983631163
"DNAJB2",11.7153331827103,3644.31546631569,0.233938006577809,0.815102162322251,0.920740570641131,-6.0737812795237
